gap_id,row_id,image_filename,x_center_px,y_center_px,width_px,height_px,area_px2,area_m2
Gap-2607,Row-2,385.jpg,27.2,456.6,68,92,3417,0.085425
Gap-2608,Row-3,385.jpg,246.2,149.9,30,76,1736,0.0434
Gap-2609,Row-3,385.jpg,239.3,378.6,36,271,7872,0.1968
Gap-2610,Row-4,385.jpg,390.5,316.2,234,396,16618,0.41545
Gap-2611,Row-5,385.jpg,409.7,220.9,209,218,11310,0.28275
Gap-2612,Row-1,386.jpg,107.3,195.7,168,177,6503,0.162575
Gap-2613,Row-2,386.jpg,194.6,150.9,63,87,2492,0.0623
Gap-2614,Row-2,386.jpg,138.4,254.6,84,121,4119,0.102975
Gap-2615,Row-2,386.jpg,49.8,426.0,104,180,6926,0.17315
Gap-2616,Row-3,386.jpg,241.5,176.3,30,125,3408,0.0852
Gap-2617,Row-3,386.jpg,238.5,409.3,32,210,5924,0.1481
Gap-2618,Row-4,386.jpg,380.3,292.7,225,359,15185,0.379625
Gap-2619,Row-5,386.jpg,408.6,227.7,212,232,11872,0.2968
Gap-2620,Row-1,387.jpg,78.1,257.0,198,221,5186,0.12965
Gap-2621,Row-1,387.jpg,117.0,177.1,57,64,663,0.016575
Gap-2622,Row-1,387.jpg,50.1,257.9,34,41,609,0.015225
Gap-2623,Row-2,387.jpg,192.7,169.7,76,108,3626,0.09065
Gap-2624,Row-2,387.jpg,98.2,372.8,153,288,11302,0.28255
Gap-2625,Row-3,387.jpg,252.4,262.7,35,311,7861,0.196525
Gap-2626,Row-3,387.jpg,258.9,498.0,30,33,733,0.018325
Gap-2627,Row-4,387.jpg,398.0,302.6,234,377,16383,0.409575
Gap-2628,Row-5,387.jpg,415.8,212.0,195,198,10504,0.2626
Gap-2629,Row-1,388.jpg,118.0,143.5,55,47,748,0.0187
Gap-2630,Row-1,388.jpg,61.9,219.1,168,165,6064,0.1516
Gap-2631,Row-2,388.jpg,104.4,299.5,182,367,12661,0.316525
Gap-2632,Row-3,388.jpg,226.2,210.4,29,194,5006,0.12515
Gap-2633,Row-3,388.jpg,226.2,453.0,30,119,3428,0.0857
Gap-2634,Row-4,388.jpg,390.1,314.9,258,396,17088,0.4272
Gap-2635,Row-5,388.jpg,408.8,231.3,223,230,11388,0.2847
Gap-2636,Row-1,389.jpg,147.6,153.1,50,67,1049,0.026225
Gap-2637,Row-1,389.jpg,10.9,274.5,24,38,598,0.01495
Gap-2638,Row-2,389.jpg,172.6,224.4,104,207,6866,0.17165
Gap-2639,Row-2,389.jpg,92.4,423.8,94,187,6752,0.1688
Gap-2640,Row-3,389.jpg,257.3,126.5,29,32,566,0.01415
Gap-2641,Row-3,389.jpg,262.1,180.7,32,56,1092,0.0273
Gap-2642,Row-3,389.jpg,272.0,354.2,38,159,3438,0.08595
Gap-2643,Row-3,389.jpg,281.4,498.9,30,28,670,0.01675
Gap-2644,Row-4,389.jpg,342.8,179.4,94,139,4419,0.110475
Gap-2645,Row-4,389.jpg,454.1,374.3,129,214,8358,0.20895
Gap-2646,Row-5,389.jpg,426.9,189.0,166,162,7777,0.194425
Gap-2647,Row-1,39.jpg,64.7,201.6,153,160,6924,0.1731
Gap-2648,Row-2,39.jpg,172.6,199.3,85,119,2833,0.070825
Gap-2649,Row-2,39.jpg,133.7,288.6,51,49,1116,0.0279
Gap-2650,Row-2,39.jpg,57.3,441.4,81,152,5517,0.137925
Gap-2651,Row-3,39.jpg,272.2,246.2,38,107,2719,0.067975
Gap-2652,Row-3,39.jpg,287.4,433.0,42,163,4368,0.1092
Gap-2653,Row-4,39.jpg,356.9,167.1,47,98,1579,0.039475
Gap-2654,Row-4,39.jpg,458.1,319.4,115,124,3604,0.0901
Gap-2655,Row-5,39.jpg,457.2,176.2,134,121,3984,0.0996
Gap-2656,Row-1,390.jpg,79.0,191.7,160,162,7902,0.19755
Gap-2657,Row-2,390.jpg,121.6,310.7,193,396,14749,0.368725
Gap-2658,Row-3,390.jpg,262.5,139.8,31,47,1156,0.0289
Gap-2659,Row-3,390.jpg,265.3,227.6,34,122,2177,0.054425
Gap-2660,Row-3,390.jpg,266.4,299.5,30,33,621,0.015525
Gap-2661,Row-3,390.jpg,264.8,357.5,29,47,552,0.0138
Gap-2662,Row-3,390.jpg,275.1,404.8,31,72,1428,0.0357
Gap-2663,Row-4,390.jpg,348.3,169.2,62,119,3199,0.079975
Gap-2664,Row-4,390.jpg,393.5,276.9,46,60,961,0.024025
Gap-2665,Row-4,390.jpg,459.6,387.2,108,199,6678,0.16695
Gap-2666,Row-5,390.jpg,448.1,180.6,135,132,6470,0.16175
Gap-2667,Row-1,391.jpg,69.2,190.5,145,153,7543,0.188575
Gap-2668,Row-2,391.jpg,120.8,280.6,185,366,12644,0.3161
Gap-2669,Row-2,391.jpg,23.6,490.9,35,37,675,0.016875
Gap-2670,Row-3,391.jpg,253.4,153.4,31,53,1023,0.025575
Gap-2671,Row-3,391.jpg,258.5,212.1,33,58,1159,0.028975
Gap-2672,Row-3,391.jpg,259.9,261.9,32,56,1213,0.030325
Gap-2673,Row-3,391.jpg,268.7,393.7,39,207,4460,0.1115
Gap-2674,Row-4,391.jpg,353.1,193.4,106,155,5670,0.14175
Gap-2675,Row-4,391.jpg,450.5,371.1,129,210,7418,0.18545
Gap-2676,Row-5,391.jpg,448.1,179.7,137,126,6356,0.1589
Gap-2677,Row-1,392.jpg,49.5,157.8,105,90,4823,0.120575
Gap-2678,Row-2,392.jpg,85.6,278.2,184,325,12960,0.324
Gap-2679,Row-3,392.jpg,231.3,152.9,16,50,545,0.013625
Gap-2680,Row-3,392.jpg,241.3,201.1,36,71,1208,0.0302
Gap-2681,Row-3,392.jpg,222.5,366.8,51,280,6728,0.1682
Gap-2682,Row-4,392.jpg,347.7,185.6,95,153,3649,0.091225
Gap-2683,Row-4,392.jpg,392.4,295.2,60,66,2104,0.0526
Gap-2684,Row-4,392.jpg,454.4,430.3,76,170,5328,0.1332
Gap-2685,Row-5,392.jpg,441.9,186.6,138,140,6563,0.164075
Gap-2686,Row-1,393.jpg,86.7,207.3,180,188,9580,0.2395
Gap-2687,Row-2,393.jpg,186.4,167.7,74,121,3541,0.088525
Gap-2688,Row-2,393.jpg,126.6,286.5,55,52,1053,0.026325
Gap-2689,Row-2,393.jpg,54.7,412.5,113,207,7718,0.19295
Gap-2690,Row-3,393.jpg,261.1,143.9,29,60,1367,0.034175
Gap-2691,Row-3,393.jpg,269.8,219.0,15,49,552,0.0138
Gap-2692,Row-3,393.jpg,258.2,483.6,19,65,868,0.0217
Gap-2693,Row-4,393.jpg,362.5,201.7,126,188,6301,0.157525
Gap-2694,Row-4,393.jpg,469.2,385.0,90,172,4784,0.1196
Gap-2695,Row-5,393.jpg,430.7,191.2,165,163,7955,0.198875
Gap-2696,Row-1,394.jpg,76.4,207.6,179,173,7364,0.1841
Gap-2697,Row-2,394.jpg,108.2,325.4,227,378,15993,0.399825
Gap-2698,Row-3,394.jpg,269.9,193.1,31,80,1821,0.045525
Gap-2699,Row-3,394.jpg,265.6,391.0,36,248,6770,0.16925
Gap-2700,Row-4,394.jpg,347.4,166.1,76,114,3145,0.078625
Gap-2701,Row-4,394.jpg,387.5,267.1,33,53,748,0.0187
Gap-2702,Row-4,394.jpg,481.6,426.1,68,124,3494,0.08735
Gap-2703,Row-5,394.jpg,421.8,129.3,49,30,696,0.0174
Gap-2704,Row-5,394.jpg,464.1,182.3,126,100,3722,0.09305
Gap-2705,Row-1,395.jpg,66.1,189.0,115,105,4392,0.1098
Gap-2706,Row-1,395.jpg,12.5,247.7,30,34,603,0.015075
Gap-2707,Row-2,395.jpg,174.4,155.9,58,86,2603,0.065075
Gap-2708,Row-2,395.jpg,128.4,238.5,62,81,2354,0.05885
Gap-2709,Row-2,395.jpg,93.7,299.9,23,35,546,0.01365
Gap-2710,Row-2,395.jpg,41.9,414.6,95,174,6124,0.1531
Gap-2711,Row-3,395.jpg,258.4,275.9,33,85,1861,0.046525
Gap-2712,Row-4,395.jpg,330.1,145.0,55,47,1481,0.037025
Gap-2713,Row-4,395.jpg,386.0,241.8,111,135,4755,0.118875
Gap-2714,Row-4,395.jpg,493.1,441.3,39,40,754,0.01885
Gap-2715,Row-5,395.jpg,436.6,156.7,112,65,2852,0.0713
Gap-2716,Row-1,396.jpg,75.3,126.6,43,26,598,0.01495
Gap-2717,Row-1,396.jpg,39.5,154.1,32,42,755,0.018875
Gap-2718,Row-2,396.jpg,143.7,156.0,57,78,2576,0.0644
Gap-2719,Row-2,396.jpg,75.3,314.3,39,65,1131,0.028275
Gap-2720,Row-2,396.jpg,30.6,428.7,59,87,2198,0.05495
Gap-2721,Row-3,396.jpg,246.4,419.5,14,72,606,0.01515
Gap-2722,Row-4,396.jpg,296.5,138.3,44,38,869,0.021725
Gap-2723,Row-4,396.jpg,313.8,191.5,28,41,658,0.01645
Gap-2724,Row-4,396.jpg,356.9,249.8,67,123,3505,0.087625
Gap-2725,Row-4,396.jpg,427.3,372.3,80,98,2510,0.06275
Gap-2726,Row-4,396.jpg,477.5,478.8,59,70,2511,0.062775
Gap-2727,Row-5,396.jpg,426.7,202.9,169,176,6435,0.160875
Gap-2728,Row-1,397.jpg,70.7,200.2,152,172,7446,0.18615
Gap-2729,Row-2,397.jpg,168.7,156.8,50,87,1688,0.0422
Gap-2730,Row-2,397.jpg,136.5,235.0,44,63,1188,0.0297
Gap-2731,Row-2,397.jpg,91.1,325.4,80,124,3752,0.0938
Gap-2732,Row-2,397.jpg,37.2,436.5,65,88,2170,0.05425
Gap-2733,Row-3,397.jpg,242.8,305.1,16,45,621,0.015525
Gap-2734,Row-4,397.jpg,293.8,159.5,51,72,1384,0.0346
Gap-2735,Row-4,397.jpg,363.6,256.5,28,48,710,0.01775
Gap-2736,Row-4,397.jpg,419.9,374.6,124,187,6807,0.170175
Gap-2737,Row-4,397.jpg,488.2,494.9,25,36,584,0.0146
Gap-2738,Row-5,397.jpg,421.4,219.6,197,198,8670,0.21675
Gap-2739,Row-1,398.jpg,56.2,181.7,128,134,6143,0.153575
Gap-2740,Row-2,398.jpg,162.7,144.1,65,81,1557,0.038925
Gap-2741,Row-2,398.jpg,104.7,264.3,61,106,2913,0.072825
Gap-2742,Row-2,398.jpg,65.6,346.7,53,68,1400,0.035
Gap-2743,Row-2,398.jpg,35.4,407.5,41,58,1368,0.0342
Gap-2744,Row-2,398.jpg,8.8,436.8,18,55,638,0.01595
Gap-2745,Row-3,398.jpg,243.1,133.8,30,39,743,0.018575
Gap-2746,Row-3,398.jpg,246.7,247.4,30,30,688,0.0172
Gap-2747,Row-3,398.jpg,247.6,343.0,31,126,2455,0.061375
Gap-2748,Row-4,398.jpg,338.0,177.5,100,129,4721,0.118025
Gap-2749,Row-4,398.jpg,446.0,374.2,139,242,9589,0.239725
Gap-2750,Row-5,398.jpg,399.3,152.5,81,79,2795,0.069875
Gap-2751,Row-5,398.jpg,481.5,220.5,69,82,2793,0.069825
Gap-2752,Row-1,399.jpg,53.1,165.0,107,104,3707,0.092675
Gap-2753,Row-2,399.jpg,167.3,127.5,31,27,549,0.013725
Gap-2754,Row-2,399.jpg,117.0,230.3,66,117,2809,0.070225
Gap-2755,Row-2,399.jpg,61.3,344.0,70,110,3195,0.079875
Gap-2756,Row-2,399.jpg,21.6,449.2,48,81,1964,0.0491
Gap-2757,Row-3,399.jpg,229.4,144.0,30,70,1387,0.034675
Gap-2758,Row-3,399.jpg,229.0,265.3,25,41,594,0.01485
Gap-2759,Row-3,399.jpg,239.8,407.9,33,146,3663,0.091575
Gap-2760,Row-4,399.jpg,327.7,161.1,74,92,3302,0.08255
Gap-2761,Row-4,399.jpg,461.6,390.6,100,161,4190,0.10475
Gap-2762,Row-5,399.jpg,396.1,140.0,60,59,2146,0.05365
Gap-2763,Row-5,399.jpg,478.0,212.3,64,64,1703,0.042575
Gap-2764,Row-1,4.jpg,55.9,196.9,141,126,5415,0.135375
Gap-2765,Row-2,4.jpg,106.1,306.3,206,396,14868,0.3717
Gap-2766,Row-3,4.jpg,262.9,307.4,36,103,2256,0.0564
Gap-2767,Row-4,4.jpg,320.3,132.6,44,40,1221,0.030525
Gap-2768,Row-4,4.jpg,326.2,172.1,36,48,814,0.02035
Gap-2769,Row-4,4.jpg,412.5,305.2,135,195,5713,0.142825
Gap-2770,Row-5,4.jpg,430.1,182.0,147,151,6355,0.158875
Gap-2771,Row-1,40.jpg,71.7,192.8,154,150,5932,0.1483
Gap-2772,Row-2,40.jpg,112.5,273.8,180,292,9810,0.24525
Gap-2773,Row-2,40.jpg,11.7,449.8,29,47,1026,0.02565
Gap-2774,Row-3,40.jpg,247.5,252.1,34,109,1960,0.049
Gap-2775,Row-4,40.jpg,324.5,149.3,28,61,880,0.022
Gap-2776,Row-4,40.jpg,343.7,204.4,58,59,1620,0.0405
Gap-2777,Row-4,40.jpg,380.7,260.3,22,40,525,0.013125
Gap-2778,Row-4,40.jpg,456.0,438.7,94,159,5920,0.148
Gap-2779,Row-5,40.jpg,427.9,231.6,179,216,6418,0.16045
Gap-2780,Row-1,400.jpg,128.4,126.6,37,30,738,0.01845
Gap-2781,Row-2,400.jpg,181.9,155.6,55,68,1545,0.038625
Gap-2782,Row-2,400.jpg,143.5,243.3,67,95,2911,0.072775
Gap-2783,Row-2,400.jpg,56.0,433.6,31,64,985,0.024625
Gap-2784,Row-3,400.jpg,286.3,428.7,44,182,4999,0.124975
Gap-2785,Row-4,400.jpg,471.5,173.0,77,79,2739,0.068475
Gap-2786,Row-1,401.jpg,99.2,176.1,46,46,592,0.0148
Gap-2787,Row-1,401.jpg,10.7,252.3,26,35,699,0.017475
Gap-2788,Row-2,401.jpg,164.7,197.8,46,56,784,0.0196
Gap-2789,Row-2,401.jpg,122.1,250.3,58,101,2186,0.05465
Gap-2790,Row-2,401.jpg,82.1,322.4,60,74,1904,0.0476
Gap-2791,Row-2,401.jpg,51.1,398.3,29,47,539,0.013475
Gap-2792,Row-2,401.jpg,12.7,464.6,26,30,645,0.016125
Gap-2793,Row-3,401.jpg,247.2,145.8,29,53,922,0.02305
Gap-2794,Row-4,401.jpg,413.1,130.5,58,37,1016,0.0254
Gap-2795,Row-1,402.jpg,121.3,151.0,57,48,1508,0.0377
Gap-2796,Row-1,402.jpg,79.3,188.5,29,38,592,0.0148
Gap-2797,Row-1,402.jpg,32.0,253.5,63,56,1169,0.029225
Gap-2798,Row-2,402.jpg,120.8,383.6,37,80,1151,0.028775
Gap-2799,Row-2,402.jpg,93.5,409.6,33,101,1322,0.03305
Gap-2800,Row-3,402.jpg,278.3,379.7,41,224,5629,0.140725
Gap-2801,Row-4,402.jpg,488.6,152.4,44,39,760,0.019
Gap-2802,Row-2,403.jpg,99.2,370.7,87,173,5313,0.132825
Gap-2803,Row-3,403.jpg,287.9,394.8,42,161,3177,0.079425
Gap-2804,Row-4,403.jpg,413.7,165.1,58,48,610,0.01525
Gap-2805,Row-1,404.jpg,91.8,160.9,44,53,739,0.018475
Gap-2806,Row-1,404.jpg,48.2,229.0,69,75,2234,0.05585
Gap-2807,Row-2,404.jpg,142.6,238.6,50,67,1324,0.0331
Gap-2808,Row-2,404.jpg,103.2,334.2,78,156,3384,0.0846
Gap-2809,Row-2,404.jpg,36.4,457.0,60,134,3139,0.078475
Gap-2810,Row-3,404.jpg,272.6,341.2,21,47,654,0.01635
Gap-2811,Row-3,404.jpg,272.3,483.4,32,59,1360,0.034
Gap-2812,Row-4,404.jpg,474.4,207.7,76,93,2911,0.072775
Gap-2813,Row-5,404.jpg,484.7,134.3,50,45,1203,0.030075
Gap-2814,Row-1,405.jpg,29.3,276.2,61,64,2039,0.050975
Gap-2815,Row-2,405.jpg,188.4,138.6,50,54,1054,0.02635
Gap-2816,Row-2,405.jpg,159.3,200.0,31,47,715,0.017875
Gap-2817,Row-2,405.jpg,109.3,327.8,64,140,3092,0.0773
Gap-2818,Row-3,405.jpg,290.4,426.9,42,172,4494,0.11235
Gap-2819,Row-4,405.jpg,418.7,126.4,56,26,783,0.019575
Gap-2820,Row-4,405.jpg,451.8,155.4,48,32,659,0.016475
Gap-2821,Row-1,406.jpg,133.3,136.7,40,45,951,0.023775
Gap-2822,Row-2,406.jpg,153.1,223.8,25,32,527,0.013175
Gap-2823,Row-2,406.jpg,134.0,278.9,60,92,2132,0.0533
Gap-2824,Row-2,406.jpg,72.0,436.3,33,52,584,0.0146
Gap-2825,Row-3,406.jpg,267.6,154.2,31,50,783,0.019575
Gap-2826,Row-3,406.jpg,276.8,348.7,32,88,1947,0.048675
Gap-2827,Row-4,406.jpg,410.4,149.7,57,54,1206,0.03015
Gap-2828,Row-4,406.jpg,470.2,191.5,62,49,1479,0.036975
Gap-2829,Row-1,407.jpg,27.1,207.0,62,74,2801,0.070025
Gap-2830,Row-2,407.jpg,152.7,169.1,51,74,2030,0.05075
Gap-2831,Row-2,407.jpg,54.2,348.6,37,72,1028,0.0257
Gap-2832,Row-2,407.jpg,16.8,451.5,43,75,1939,0.048475
Gap-2833,Row-3,407.jpg,240.0,183.6,31,67,1693,0.042325
Gap-2834,Row-3,407.jpg,244.0,376.2,34,204,5441,0.136025
Gap-2835,Row-4,407.jpg,471.2,172.5,80,73,2121,0.053025
Gap-2836,Row-5,407.jpg,490.9,134.4,47,41,1503,0.037575
Gap-2837,Row-1,408.jpg,86.9,152.4,38,42,662,0.01655
Gap-2838,Row-1,408.jpg,56.4,205.4,65,44,1115,0.027875
Gap-2839,Row-1,408.jpg,14.3,267.3,39,41,1021,0.025525
Gap-2840,Row-2,408.jpg,188.1,132.7,39,36,1148,0.0287
Gap-2841,Row-2,408.jpg,162.3,190.2,40,43,1042,0.02605
Gap-2842,Row-2,408.jpg,128.0,255.5,41,76,1075,0.026875
Gap-2843,Row-2,408.jpg,74.4,389.5,29,45,617,0.015425
Gap-2844,Row-3,408.jpg,275.6,413.1,32,121,2112,0.0528
Gap-2845,Row-4,408.jpg,481.5,179.8,68,85,2054,0.05135
Gap-2846,Row-2,409.jpg,101.3,303.3,30,50,634,0.01585
Gap-2847,Row-2,409.jpg,64.5,389.3,66,124,2675,0.066875
Gap-2848,Row-3,409.jpg,251.4,366.5,29,83,1320,0.033
Gap-2849,Row-4,409.jpg,401.0,146.6,63,51,1471,0.036775
Gap-2850,Row-4,409.jpg,477.0,202.9,64,42,1450,0.03625
Gap-2851,Row-5,409.jpg,482.8,128.3,53,32,1137,0.028425
Gap-2852,Row-1,41.jpg,125.5,170.0,119,131,5490,0.13725
Gap-2853,Row-1,41.jpg,12.7,295.8,24,34,528,0.0132
Gap-2854,Row-2,41.jpg,196.1,169.2,81,99,3400,0.085
Gap-2855,Row-2,41.jpg,63.7,395.6,39,68,1071,0.026775
Gap-2856,Row-2,41.jpg,25.4,490.9,52,46,1310,0.03275
Gap-2857,Row-3,41.jpg,296.0,381.6,31,75,1255,0.031375
Gap-2858,Row-4,41.jpg,446.1,317.4,94,163,4074,0.10185
Gap-2859,Row-5,41.jpg,466.3,205.9,93,107,3623,0.090575
Gap-2860,Row-1,410.jpg,50.9,165.6,116,89,3502,0.08755
Gap-2861,Row-2,410.jpg,169.6,207.3,104,189,6830,0.17075
Gap-2862,Row-2,410.jpg,55.9,468.3,39,82,1844,0.0461
Gap-2863,Row-3,410.jpg,262.7,207.8,32,187,4739,0.118475
Gap-2864,Row-3,410.jpg,264.8,347.0,30,36,546,0.01365
Gap-2865,Row-3,410.jpg,268.7,462.0,31,113,2855,0.071375
Gap-2866,Row-4,410.jpg,344.0,176.1,78,138,4402,0.11005
Gap-2867,Row-4,410.jpg,444.9,374.4,146,273,10566,0.26415
Gap-2868,Row-5,410.jpg,440.1,190.9,150,158,7377,0.184425
Gap-2869,Row-1,411.jpg,62.5,141.9,70,60,2171,0.054275
Gap-2870,Row-2,411.jpg,135.4,315.7,156,396,14650,0.36625
Gap-2871,Row-3,411.jpg,269.1,176.3,47,129,3396,0.0849
Gap-2872,Row-3,411.jpg,285.4,270.3,38,48,918,0.02295
Gap-2873,Row-3,411.jpg,283.8,326.7,22,75,852,0.0213
Gap-2874,Row-3,411.jpg,306.7,336.7,13,61,503,0.012575
Gap-2875,Row-3,411.jpg,305.8,401.4,33,55,856,0.0214
Gap-2876,Row-3,411.jpg,325.7,480.0,28,57,1100,0.0275
Gap-2877,Row-4,411.jpg,411.2,271.3,208,319,13563,0.339075
Gap-2878,Row-5,411.jpg,434.6,197.5,163,172,8404,0.2101
Gap-2879,Row-1,412.jpg,30.7,140.4,67,54,2623,0.065575
Gap-2880,Row-2,412.jpg,87.1,255.7,183,287,12153,0.303825
Gap-2881,Row-3,412.jpg,215.0,313.9,54,396,12098,0.30245
Gap-2882,Row-4,412.jpg,367.0,300.4,208,396,14892,0.3723
Gap-2883,Row-5,412.jpg,461.5,150.4,104,76,4185,0.104625
Gap-2884,Row-1,413.jpg,59.2,181.9,141,127,5246,0.13115
Gap-2885,Row-2,413.jpg,147.4,314.1,181,396,15192,0.3798
Gap-2886,Row-3,413.jpg,286.3,260.2,55,296,8851,0.221275
Gap-2887,Row-3,413.jpg,303.6,473.9,37,87,2268,0.0567
Gap-2888,Row-4,413.jpg,370.7,197.8,120,172,6141,0.153525
Gap-2889,Row-4,413.jpg,467.2,367.9,105,163,5856,0.1464
Gap-2890,Row-5,413.jpg,437.9,184.3,149,149,6951,0.173775
Gap-2891,Row-1,414.jpg,66.3,190.8,139,156,7625,0.190625
Gap-2892,Row-2,414.jpg,136.0,313.9,138,396,14330,0.35825
Gap-2893,Row-3,414.jpg,241.8,146.1,18,59,651,0.016275
Gap-2894,Row-3,414.jpg,295.1,310.2,51,140,3638,0.09095
Gap-2895,Row-3,414.jpg,333.7,459.5,55,111,3454,0.08635
Gap-2896,Row-4,414.jpg,410.5,249.0,214,268,12379,0.309475
Gap-2897,Row-5,414.jpg,458.0,158.9,118,87,4545,0.113625
Gap-2898,Row-1,415.jpg,76.6,201.2,160,172,8358,0.20895
Gap-2899,Row-2,415.jpg,163.7,325.8,140,396,13074,0.32685
Gap-2900,Row-3,415.jpg,297.6,157.0,21,76,761,0.019025
Gap-2901,Row-3,415.jpg,327.0,380.1,57,188,3672,0.0918
Gap-2902,Row-4,415.jpg,420.2,254.8,193,283,11469,0.286725
Gap-2903,Row-5,415.jpg,467.2,154.7,93,77,2697,0.067425
Gap-2904,Row-1,416.jpg,64.7,187.3,136,148,7289,0.182225
Gap-2905,Row-2,416.jpg,110.2,316.9,161,396,14373,0.359325
Gap-2906,Row-3,416.jpg,246.5,178.4,34,38,828,0.0207
Gap-2907,Row-3,416.jpg,249.5,234.9,35,65,1488,0.0372
Gap-2908,Row-3,416.jpg,270.2,421.5,47,184,5428,0.1357
Gap-2909,Row-4,416.jpg,289.3,150.9,30,56,619,0.015475
Gap-2910,Row-4,416.jpg,439.5,375.5,163,248,10363,0.259075
Gap-2911,Row-5,416.jpg,389.5,136.0,54,41,792,0.0198
Gap-2912,Row-5,416.jpg,460.3,189.1,84,64,1786,0.04465
Gap-2913,Row-1,417.jpg,84.8,218.1,175,209,9459,0.236475
Gap-2914,Row-2,417.jpg,161.7,267.6,100,224,6311,0.157775
Gap-2915,Row-2,417.jpg,85.0,450.0,42,101,1254,0.03135
Gap-2916,Row-3,417.jpg,301.4,454.1,41,137,3405,0.085125
Gap-2917,Row-4,417.jpg,422.3,265.1,30,43,503,0.012575
Gap-2918,Row-5,417.jpg,458.0,186.0,59,51,957,0.023925
Gap-2919,Row-6,417.jpg,495.6,162.2,33,56,1094,0.02735
Gap-2920,Row-1,418.jpg,82.6,191.0,161,165,7579,0.189475
Gap-2921,Row-2,418.jpg,166.0,174.7,48,63,1466,0.03665
Gap-2922,Row-2,418.jpg,136.1,250.5,60,95,2877,0.071925
Gap-2923,Row-2,418.jpg,75.4,371.0,19,46,569,0.014225
Gap-2924,Row-2,418.jpg,41.9,467.3,61,109,3396,0.0849
Gap-2925,Row-3,418.jpg,246.1,237.8,31,72,1240,0.031
Gap-2926,Row-3,418.jpg,256.4,416.7,39,210,5666,0.14165
Gap-2927,Row-4,418.jpg,320.7,156.5,49,84,1139,0.028475
Gap-2928,Row-4,418.jpg,375.3,233.2,41,48,865,0.021625
Gap-2929,Row-5,418.jpg,394.6,163.6,76,101,2146,0.05365
Gap-2930,Row-6,418.jpg,431.1,154.9,102,84,1710,0.04275
Gap-2931,Row-1,419.jpg,60.0,181.2,124,130,6260,0.1565
Gap-2932,Row-2,419.jpg,101.7,285.6,68,108,2736,0.0684
Gap-2933,Row-2,419.jpg,49.9,407.9,63,78,1994,0.04985
Gap-2934,Row-2,419.jpg,22.3,477.7,31,26,611,0.015275
Gap-2935,Row-3,419.jpg,244.6,316.2,44,249,6025,0.150625
Gap-2936,Row-3,419.jpg,246.2,489.7,20,53,619,0.015475
Gap-2937,Row-4,419.jpg,358.2,244.2,149,216,5481,0.137025
Gap-2938,Row-4,419.jpg,412.2,356.3,33,41,538,0.01345
Gap-2939,Row-4,419.jpg,454.8,420.0,30,43,752,0.0188
Gap-2940,Row-5,419.jpg,371.7,158.2,46,43,525,0.013125
Gap-2941,Row-5,419.jpg,406.9,155.0,44,30,689,0.017225
Gap-2942,Row-5,419.jpg,479.7,233.4,64,81,2745,0.068625
Gap-2943,Row-6,419.jpg,492.7,159.8,31,43,642,0.01605
Gap-2944,Row-1,42.jpg,57.8,184.8,123,147,6873,0.171825
Gap-2945,Row-2,42.jpg,140.7,155.1,26,49,553,0.013825
Gap-2946,Row-2,42.jpg,107.9,262.8,97,175,5506,0.13765
Gap-2947,Row-2,42.jpg,69.9,373.1,34,40,628,0.0157
Gap-2948,Row-2,42.jpg,33.2,420.5,32,57,784,0.0196
Gap-2949,Row-3,42.jpg,233.3,319.2,37,151,3819,0.095475
Gap-2950,Row-4,42.jpg,304.4,144.9,26,38,537,0.013425
Gap-2951,Row-4,42.jpg,290.9,168.2,58,80,1081,0.027025
Gap-2952,Row-4,42.jpg,418.0,367.8,198,296,12569,0.314225
Gap-2953,Row-5,42.jpg,376.2,143.6,68,55,1496,0.0374
Gap-2954,Row-5,42.jpg,439.6,205.3,64,60,1718,0.04295
Gap-2955,Row-5,42.jpg,491.4,243.9,42,38,766,0.01915
Gap-2956,Row-1,420.jpg,41.9,148.7,94,70,3571,0.089275
Gap-2957,Row-2,420.jpg,120.0,130.0,47,34,592,0.0148
Gap-2958,Row-2,420.jpg,26.4,222.3,63,84,2306,0.05765
Gap-2959,Row-2,420.jpg,85.4,193.4,60,47,885,0.022125
Gap-2960,Row-3,420.jpg,284.5,317.8,27,56,876,0.0219
Gap-2961,Row-3,420.jpg,292.2,478.3,29,86,1796,0.0449
Gap-2962,Row-4,420.jpg,375.5,160.6,29,45,712,0.0178
Gap-2963,Row-4,420.jpg,412.1,242.7,30,37,624,0.0156
Gap-2964,Row-4,420.jpg,436.7,300.1,59,82,2372,0.0593
Gap-2965,Row-4,420.jpg,482.6,401.0,67,114,3804,0.0951
Gap-2966,Row-5,420.jpg,453.5,183.2,128,135,5737,0.143425
Gap-2967,Row-1,421.jpg,13.6,133.4,35,37,1010,0.02525
Gap-2968,Row-2,421.jpg,57.7,175.5,124,127,5844,0.1461
Gap-2969,Row-3,421.jpg,244.0,177.8,30,127,3187,0.079675
Gap-2970,Row-3,421.jpg,244.8,293.7,29,60,1137,0.028425
Gap-2971,Row-4,421.jpg,340.6,206.2,113,196,6913,0.172825
Gap-2972,Row-4,421.jpg,431.8,402.5,102,186,5942,0.14855
Gap-2973,Row-5,421.jpg,426.7,217.4,175,202,6627,0.165675
Gap-2974,Row-1,422.jpg,50.4,160.8,111,92,4420,0.1105
Gap-2975,Row-2,422.jpg,237.5,153.4,30,45,932,0.0233
